,Convective Available Potential Energy,K index,Cross totals index,Vertical totals index,Lifted index,Showalter index,waktu,hujan,petir,hujan 6 jam
0,508.22,35.4,20.1,22.9,-1.48,0.16,2016-01-01 00:00:00,0.0,1.0,0.0
1,508.22,35.4,20.1,22.9,-1.48,0.16,2016-01-01 12:00:00,0.0,0.0,0.0
2,952.96,32.2,19.2,22.1,-2.35,1.33,2016-01-02 00:00:00,0.0,0.0,0.0
3,952.96,32.2,19.2,22.1,-2.35,1.33,2016-01-02 12:00:00,0.0,0.0,0.0
4,276.15,33.7,17.1,23.1,-0.87,2.82,2016-01-03 00:00:00,0.0,1.0,0.0
5,276.15,33.7,17.1,23.1,-0.87,2.82,2016-01-03 12:00:00,0.0,0.0,0.0
6,938.36,18.0,19.6,22.7,-2.06,0.75,2016-01-04 00:00:00,0.0,0.0,0.0
7,938.36,18.0,19.6,22.7,-2.06,0.75,2016-01-04 12:00:00,0.0,0.0,0.0
8,135.81,21.1,16.3,23.3,0.16,3.59,2016-01-05 00:00:00,0.0,0.0,0.0
9,135.81,21.1,16.3,23.3,0.16,3.59,2016-01-05 12:00:00,0.0,0.0,0.0
10,156.8,14.7,14.7,21.7,1.5,5.12,2016-01-06 00:00:00,0.0,0.0,0.0
11,156.8,14.7,14.7,21.7,1.5,5.12,2016-01-06 12:00:00,0.0,0.0,0.0
12,414.94,32.3,17.9,23.9,-1.25,1.86,2016-01-07 00:00:00,1.0,1.0,0.0
13,414.94,32.3,17.9,23.9,-1.25,1.86,2016-01-07 12:00:00,0.0,0.0,0.0
14,144.08,23.3,12.7,23.7,0.43,5.91,2016-01-08 00:00:00,0.0,0.0,0.0
15,144.08,23.3,12.7,23.7,0.43,5.91,2016-01-08 12:00:00,0.0,0.0,0.0
16,269.54,29.3,16.5,22.5,-0.86,3.5,2016-01-09 00:00:00,0.0,1.0,0.0
17,269.54,29.3,16.5,22.5,-0.86,3.5,2016-01-09 12:00:00,0.0,0.0,0.0
18,153.22,33.9,18.4,21.5,0.06,2.04,2016-01-10 00:00:00,1.0,1.0,0.0
19,153.22,33.9,18.4,21.5,0.06,2.04,2016-01-10 12:00:00,0.0,0.0,0.0
20,481.8,28.3,17.9,25.9,-3.62,1.64,2016-01-11 00:00:00,1.0,0.0,0.0
21,481.8,28.3,17.9,25.9,-3.62,1.64,2016-01-11 12:00:00,0.0,0.0,0.0
22,0.0,21.7,18.1,24.1,0.1,1.98,2016-01-12 00:00:00,1.0,1.0,0.0
23,0.0,21.7,18.1,24.1,0.1,1.98,2016-01-12 12:00:00,0.0,1.0,1.0
24,271.95,27.4,19.4,23.9,-1.68,0.63,2016-01-13 00:00:00,1.0,1.0,0.0
25,271.95,27.4,19.4,23.9,-1.68,0.63,2016-01-13 12:00:00,0.0,0.0,0.0
26,14.05,23.9,16.9,23.9,0.39,2.53,2016-01-14 00:00:00,0.0,0.0,0.0
27,14.05,23.9,16.9,23.9,0.39,2.53,2016-01-14 12:00:00,0.0,0.0,0.0
28,390.93,35.4,17.5,24.5,-1.82,1.93,2016-01-15 00:00:00,1.0,1.0,0.0
29,390.93,35.4,17.5,24.5,-1.82,1.93,2016-01-15 12:00:00,0.0,0.0,0.0
30,309.84,28.1,13.1,24.1,-1.14,5.7,2016-01-16 00:00:00,1.0,1.0,0.0
31,309.84,28.1,13.1,24.1,-1.14,5.7,2016-01-16 12:00:00,0.0,1.0,1.0
32,923.77,34.1,18.6,23.1,-1.95,1.35,2016-01-17 00:00:00,1.0,1.0,0.0
33,923.77,34.1,18.6,23.1,-1.95,1.35,2016-01-17 12:00:00,0.0,0.0,0.0
34,708.35,32.9,19.9,22.5,-1.17,0.19,2016-01-18 00:00:00,1.0,1.0,0.0
35,708.35,32.9,19.9,22.5,-1.17,0.19,2016-01-18 12:00:00,0.0,1.0,0.0
36,158.77,35.5,20.2,23.1,-1.24,0.06,2016-01-19 00:00:00,,,
37,158.77,35.5,20.2,23.1,-1.24,0.06,2016-01-19 12:00:00,,,
38,659.98,33.4,20.2,23.5,-1.85,-0.21,2016-01-20 00:00:00,,,
39,659.98,33.4,20.2,23.5,-1.85,-0.21,2016-01-20 12:00:00,,,
40,559.57,36.8,20.7,23.1,-2.32,-0.25,2016-01-21 00:00:00,,,
41,559.57,36.8,20.7,23.1,-2.32,-0.25,2016-01-21 12:00:00,,,
42,2709.52,41.4,25.7,25.9,-6.3,-4.2,2016-01-22 00:00:00,,,
43,2709.52,41.4,25.7,25.9,-6.3,-4.2,2016-01-22 12:00:00,,,
44,1080.27,34.3,18.8,23.7,-2.72,1.21,2016-01-23 00:00:00,,,
45,1080.27,34.3,18.8,23.7,-2.72,1.21,2016-01-23 12:00:00,,,
46,242.51,32.3,18.1,24.1,-1.34,1.9,2016-01-24 00:00:00,,,
47,242.51,32.3,18.1,24.1,-1.34,1.9,2016-01-24 12:00:00,,,
48,36.01,35.4,18.9,23.9,-0.34,1.44,2016-01-25 00:00:00,,,
49,36.01,35.4,18.9,23.9,-0.34,1.44,2016-01-25 12:00:00,,,
50,368.52,34.5,19.8,20.3,-1.28,2.2,2016-01-26 00:00:00,,,
51,368.52,34.5,19.8,20.3,-1.28,2.2,2016-01-26 12:00:00,,,
52,30.3,33.6,17.3,23.3,0.79,2.62,2016-01-27 00:00:00,,,
53,30.3,33.6,17.3,23.3,0.79,2.62,2016-01-27 12:00:00,,,
54,1665.95,29.3,17.1,24.1,-2.87,2.26,2016-01-28 00:00:00,,,
55,1665.95,29.3,17.1,24.1,-2.87,2.26,2016-01-28 12:00:00,,,
56,703.47,31.1,16.7,23.7,-1.8,2.96,2016-01-29 00:00:00,,,
57,703.47,31.1,16.7,23.7,-1.8,2.96,2016-01-29 12:00:00,,,
58,1715.56,32.6,18.2,21.7,-2.15,2.05,2016-01-30 00:00:00,,,
59,1715.56,32.6,18.2,21.7,-2.15,2.05,2016-01-30 12:00:00,,,
60,1291.3,35.5,19.9,22.7,-2.09,0.19,2016-01-31 00:00:00,,,
61,1291.3,35.5,19.9,22.7,-2.09,0.19,2016-01-31 12:00:00,,,
62,1705.29,32.7,20.7,23.5,-4.06,-0.61,2016-02-01 00:00:00,1.0,0.0,0.0
63,1705.29,32.7,20.7,23.5,-4.06,-0.61,2016-02-01 12:00:00,1.0,0.0,0.0
64,189.08,30.3,20.5,23.3,-1.21,-0.32,2016-02-02 00:00:00,0.0,0.0,0.0
65,189.08,30.3,20.5,23.3,-1.21,-0.32,2016-02-02 12:00:00,1.0,0.0,0.0
66,344.24,35.2,20.5,21.1,-0.77,0.22,2016-02-03 00:00:00,1.0,0.0,0.0
67,344.24,35.2,20.5,21.1,-0.77,0.22,2016-02-03 12:00:00,1.0,0.0,0.0
68,24.6,36.8,19.0,22.1,0.52,1.35,2016-02-04 00:00:00,0.0,0.0,0.0
69,24.6,36.8,19.0,22.1,0.52,1.35,2016-02-04 12:00:00,0.0,0.0,0.0
70,327.62,37.6,21.2,25.1,-3.42,-1.06,2016-02-05 00:00:00,0.0,0.0,0.0
71,327.62,37.6,21.2,25.1,-3.42,-1.06,2016-02-05 12:00:00,0.0,0.0,0.0
72,1022.98,34.5,19.4,22.3,-1.83,0.69,2016-02-06 00:00:00,1.0,1.0,0.0
73,1022.98,34.5,19.4,22.3,-1.83,0.69,2016-02-06 12:00:00,1.0,0.0,0.0
74,1356.38,36.6,20.9,23.5,-3.45,-0.72,2016-02-07 00:00:00,1.0,0.0,0.0
75,1356.38,36.6,20.9,23.5,-3.45,-0.72,2016-02-07 12:00:00,1.0,1.0,1.0
76,142.58,34.8,20.1,21.9,-1.13,0.63,2016-02-08 00:00:00,1.0,0.0,0.0
77,142.58,34.8,20.1,21.9,-1.13,0.63,2016-02-08 12:00:00,1.0,0.0,0.0
78,138.24,35.7,19.2,23.5,-1.12,0.67,2016-02-09 00:00:00,0.0,0.0,0.0
79,138.24,35.7,19.2,23.5,-1.12,0.67,2016-02-09 12:00:00,0.0,0.0,0.0
80,493.21,35.7,18.8,23.1,-1.83,1.24,2016-02-10 00:00:00,0.0,0.0,0.0
81,493.21,35.7,18.8,23.1,-1.83,1.24,2016-02-10 12:00:00,1.0,0.0,0.0
82,83.41,36.0,18.3,23.3,-0.47,1.54,2016-02-11 00:00:00,1.0,1.0,0.0
83,83.41,36.0,18.3,23.3,-0.47,1.54,2016-02-11 12:00:00,1.0,1.0,1.0
84,386.15,37.3,21.2,22.5,-1.74,-0.56,2016-02-12 00:00:00,1.0,0.0,0.0
85,386.15,37.3,21.2,22.5,-1.74,-0.56,2016-02-12 12:00:00,1.0,0.0,0.0
86,77.01,33.0,17.9,23.9,-1.28,2.26,2016-02-13 00:00:00,0.0,0.0,0.0
87,77.01,33.0,17.9,23.9,-1.28,2.26,2016-02-13 12:00:00,0.0,0.0,0.0
88,728.02,34.4,20.1,21.9,-1.31,0.35,2016-02-14 00:00:00,0.0,0.0,0.0
89,728.02,34.4,20.1,21.9,-1.31,0.35,2016-02-14 12:00:00,0.0,0.0,0.0
90,985.25,31.4,19.8,23.3,-2.54,0.45,2016-02-15 00:00:00,1.0,0.0,0.0
91,985.25,31.4,19.8,23.3,-2.54,0.45,2016-02-15 12:00:00,1.0,1.0,1.0
92,1899.44,33.1,18.3,24.3,-3.9,1.46,2016-02-16 00:00:00,1.0,0.0,0.0
93,1899.44,33.1,18.3,24.3,-3.9,1.46,2016-02-16 12:00:00,1.0,1.0,1.0
94,408.42,34.6,20.4,23.1,-1.38,-0.04,2016-02-17 00:00:00,1.0,0.0,0.0
95,408.42,34.6,20.4,23.1,-1.38,-0.04,2016-02-17 12:00:00,0.0,0.0,0.0
96,771.13,32.2,20.8,21.9,-2.11,0.02,2016-02-18 00:00:00,0.0,0.0,0.0
97,771.13,32.2,20.8,21.9,-2.11,0.02,2016-02-18 12:00:00,1.0,0.0,0.0
98,611.34,37.4,21.1,21.3,-1.5,-0.2,2016-02-19 00:00:00,1.0,0.0,0.0
99,611.34,37.4,21.1,21.3,-1.5,-0.2,2016-02-19 12:00:00,,,
100,29.82,30.9,16.1,23.1,0.38,3.72,2016-02-20 00:00:00,,,
101,29.82,30.9,16.1,23.1,0.38,3.72,2016-02-20 12:00:00,,,
102,1127.66,34.2,19.6,23.1,-2.58,0.56,2016-02-21 00:00:00,,,
103,1127.66,34.2,19.6,23.1,-2.58,0.56,2016-02-21 12:00:00,,,
104,1159.87,34.6,21.0,22.7,-3.26,-0.36,2016-02-22 00:00:00,,,
105,1159.87,34.6,21.0,22.7,-3.26,-0.36,2016-02-22 12:00:00,,,
106,321.55,38.8,21.8,25.9,-3.45,-1.58,2016-02-23 00:00:00,,,
107,321.55,38.8,21.8,25.9,-3.45,-1.58,2016-02-23 12:00:00,,,
108,604.75,36.5,20.9,23.1,-2.28,-0.26,2016-02-24 00:00:00,,,
109,604.75,36.5,20.9,23.1,-2.28,-0.26,2016-02-24 12:00:00,,,
110,700.92,33.0,19.0,22.5,-1.89,1.33,2016-02-25 00:00:00,,,
111,700.92,33.0,19.0,22.5,-1.89,1.33,2016-02-25 12:00:00,,,
112,380.02,35.1,20.0,22.7,-1.67,0.45,2016-02-26 00:00:00,,,
113,380.02,35.1,20.0,22.7,-1.67,0.45,2016-02-26 12:00:00,,,
114,696.72,32.9,18.8,22.7,-2.52,1.69,2016-02-27 00:00:00,,,
115,696.72,32.9,18.8,22.7,-2.52,1.69,2016-02-27 12:00:00,,,
116,1076.8,34.9,20.9,22.9,-3.29,-0.45,2016-02-28 00:00:00,,,
117,1076.8,34.9,20.9,22.9,-3.29,-0.45,2016-02-28 12:00:00,,,
118,815.88,36.8,22.1,24.5,-3.8,-1.74,2016-02-29 00:00:00,,,
119,815.88,36.8,22.1,24.5,-3.8,-1.74,2016-02-29 12:00:00,,,
120,541.27,36.5,21.1,22.9,-2.39,-0.55,2016-03-01 00:00:00,1.0,0.0,0.0
121,541.27,36.5,21.1,22.9,-2.39,-0.55,2016-03-01 12:00:00,0.0,0.0,0.0
122,228.95,33.2,19.8,23.3,-1.6,0.53,2016-03-02 00:00:00,1.0,1.0,1.0
123,228.95,33.2,19.8,23.3,-1.6,0.53,2016-03-02 12:00:00,1.0,0.0,0.0
124,115.52,36.6,20.6,23.5,-1.46,-0.16,2016-03-03 00:00:00,0.0,0.0,0.0
125,115.52,36.6,20.6,23.5,-1.46,-0.16,2016-03-03 12:00:00,0.0,0.0,0.0
126,89.87,33.7,19.8,23.1,-0.66,0.37,2016-03-04 00:00:00,0.0,1.0,0.0
127,89.87,33.7,19.8,23.1,-0.66,0.37,2016-03-04 12:00:00,1.0,1.0,1.0
128,744.23,37.2,22.1,22.9,-2.47,-1.75,2016-03-05 00:00:00,1.0,1.0,1.0
129,744.23,37.2,22.1,22.9,-2.47,-1.75,2016-03-05 12:00:00,0.0,0.0,0.0
130,684.08,35.0,20.3,22.1,-1.73,0.25,2016-03-06 00:00:00,1.0,0.0,0.0
131,684.08,35.0,20.3,22.1,-1.73,0.25,2016-03-06 12:00:00,0.0,0.0,0.0
132,421.17,36.1,20.0,24.1,-2.45,0.05,2016-03-07 00:00:00,0.0,0.0,0.0
133,421.17,36.1,20.0,24.1,-2.45,0.05,2016-03-07 12:00:00,0.0,1.0,1.0
134,1449.74,30.7,18.3,23.3,-3.28,1.54,2016-03-08 00:00:00,0.0,0.0,0.0
135,1449.74,30.7,18.3,23.3,-3.28,1.54,2016-03-08 12:00:00,0.0,0.0,0.0
136,419.13,32.1,19.7,22.3,-1.21,0.66,2016-03-09 00:00:00,1.0,0.0,0.0
137,419.13,32.1,19.7,22.3,-1.21,0.66,2016-03-09 12:00:00,0.0,0.0,0.0
138,565.01,33.4,19.0,23.3,-1.67,0.96,2016-03-10 00:00:00,1.0,1.0,0.0
139,565.01,33.4,19.0,23.3,-1.67,0.96,2016-03-10 12:00:00,0.0,0.0,0.0
140,981.4,34.8,20.1,23.1,-2.48,-0.02,2016-03-11 00:00:00,0.0,0.0,0.0
141,981.4,34.8,20.1,23.1,-2.48,-0.02,2016-03-11 12:00:00,0.0,0.0,0.0
142,698.92,36.9,19.1,21.9,-1.3,1.16,2016-03-12 00:00:00,0.0,0.0,0.0
143,698.92,36.9,19.1,21.9,-1.3,1.16,2016-03-12 12:00:00,1.0,0.0,0.0
144,,,,,,,2016-03-13 00:00:00,0.0,0.0,0.0
145,,,,,,,2016-03-13 12:00:00,0.0,0.0,0.0
146,1065.78,33.2,19.0,23.5,-3.14,1.03,2016-03-14 00:00:00,1.0,1.0,0.0
147,1065.78,33.2,19.0,23.5,-3.14,1.03,2016-03-14 12:00:00,1.0,1.0,1.0
148,1190.98,35.8,21.7,22.5,-2.89,-1.17,2016-03-15 00:00:00,1.0,1.0,1.0
149,1190.98,35.8,21.7,22.5,-2.89,-1.17,2016-03-15 12:00:00,,,
150,1050.15,39.0,21.1,22.1,-2.15,-0.75,2016-03-16 00:00:00,1.0,1.0,0.0
151,1050.15,39.0,21.1,22.1,-2.15,-0.75,2016-03-16 12:00:00,1.0,1.0,1.0
152,531.85,36.0,22.3,23.5,-2.69,-1.95,2016-03-17 00:00:00,1.0,0.0,0.0
153,531.85,36.0,22.3,23.5,-2.69,-1.95,2016-03-17 12:00:00,0.0,0.0,0.0
154,700.71,32.4,19.4,23.1,-1.95,0.67,2016-03-18 00:00:00,0.0,0.0,0.0
155,700.71,32.4,19.4,23.1,-1.95,0.67,2016-03-18 12:00:00,0.0,0.0,0.0
156,1120.55,31.2,18.0,22.7,-1.84,1.94,2016-03-19 00:00:00,0.0,0.0,0.0
157,1120.55,31.2,18.0,22.7,-1.84,1.94,2016-03-19 12:00:00,1.0,0.0,0.0
158,1385.84,30.1,19.3,22.1,-2.34,0.88,2016-03-20 00:00:00,0.0,0.0,0.0
159,1385.84,30.1,19.3,22.1,-2.34,0.88,2016-03-20 12:00:00,0.0,0.0,0.0
160,470.86,22.4,17.2,21.7,-0.38,2.75,2016-03-21 00:00:00,0.0,0.0,0.0
161,470.86,22.4,17.2,21.7,-0.38,2.75,2016-03-21 12:00:00,1.0,0.0,0.0
162,1353.05,33.9,17.6,22.3,-2.22,2.25,2016-03-22 00:00:00,0.0,0.0,0.0
163,1353.05,33.9,17.6,22.3,-2.22,2.25,2016-03-22 12:00:00,0.0,0.0,0.0
164,581.12,31.9,18.1,24.1,-2.35,1.5,2016-03-23 00:00:00,0.0,0.0,0.0
165,581.12,31.9,18.1,24.1,-2.35,1.5,2016-03-23 12:00:00,1.0,1.0,1.0
166,198.47,30.8,21.2,24.7,-1.71,-1.39,2016-03-24 00:00:00,1.0,1.0,
167,198.47,30.8,21.2,24.7,-1.71,-1.39,2016-03-24 12:00:00,,,
168,633.72,28.5,18.3,23.3,-1.79,1.62,2016-03-25 00:00:00,,,
169,633.72,28.5,18.3,23.3,-1.79,1.62,2016-03-25 12:00:00,,,
170,523.45,18.5,18.7,23.7,-2.38,1.38,2016-03-26 00:00:00,,,
171,523.45,18.5,18.7,23.7,-2.38,1.38,2016-03-26 12:00:00,,,
172,628.32,36.0,19.8,23.1,-1.65,0.37,2016-03-27 00:00:00,,,
173,628.32,36.0,19.8,23.1,-1.65,0.37,2016-03-27 12:00:00,,,
174,963.02,32.2,19.0,23.1,-1.72,0.97,2016-03-28 00:00:00,,,
175,963.02,32.2,19.0,23.1,-1.72,0.97,2016-03-28 12:00:00,,,
176,971.69,37.5,21.4,23.1,-2.79,-0.95,2016-03-29 00:00:00,,,
177,971.69,37.5,21.4,23.1,-2.79,-0.95,2016-03-29 12:00:00,,,
178,178.89,39.2,22.6,23.7,-2.2,-2.06,2016-03-30 00:00:00,,,
179,178.89,39.2,22.6,23.7,-2.2,-2.06,2016-03-30 12:00:00,,,
180,511.66,34.0,20.8,24.5,-3.38,-0.39,2016-03-31 00:00:00,,,
181,511.66,34.0,20.8,24.5,-3.38,-0.39,2016-03-31 12:00:00,,,
182,185.37,36.2,19.6,24.1,-1.3,0.35,2016-04-01 00:00:00,0.0,0.0,0.0
183,185.37,36.2,19.6,24.1,-1.3,0.35,2016-04-01 12:00:00,1.0,1.0,1.0
184,774.45,35.8,19.5,24.5,-2.57,0.09,2016-04-02 00:00:00,1.0,1.0,0.0
185,774.45,35.8,19.5,24.5,-2.57,0.09,2016-04-02 12:00:00,0.0,0.0,0.0
186,260.48,36.1,20.0,23.3,-1.33,0.08,2016-04-03 00:00:00,0.0,1.0,0.0
187,260.48,36.1,20.0,23.3,-1.33,0.08,2016-04-03 12:00:00,0.0,0.0,0.0
188,172.39,29.2,19.8,23.5,-1.42,0.53,2016-04-04 00:00:00,1.0,1.0,0.0
189,172.39,29.2,19.8,23.5,-1.42,0.53,2016-04-04 12:00:00,0.0,0.0,0.0
190,247.57,29.0,20.0,24.1,-1.33,0.05,2016-04-05 00:00:00,0.0,0.0,0.0
191,247.57,29.0,20.0,24.1,-1.33,0.05,2016-04-05 12:00:00,1.0,0.0,0.0
192,405.22,35.7,21.1,23.9,-1.94,-1.01,2016-04-06 00:00:00,0.0,0.0,0.0
193,405.22,35.7,21.1,23.9,-1.94,-1.01,2016-04-06 12:00:00,0.0,0.0,0.0
194,0.0,33.1,18.3,24.3,0.65,1.3,2016-04-07 00:00:00,1.0,1.0,0.0
195,0.0,33.1,18.3,24.3,0.65,1.3,2016-04-07 12:00:00,0.0,0.0,0.0
196,5.2,33.8,18.9,22.1,1.06,1.18,2016-04-08 00:00:00,0.0,1.0,0.0
197,5.2,33.8,18.9,22.1,1.06,1.18,2016-04-08 12:00:00,1.0,0.0,0.0
198,52.83,35.1,18.2,22.3,-0.45,2.11,2016-04-09 00:00:00,1.0,1.0,0.0
199,52.83,35.1,18.2,22.3,-0.45,2.11,2016-04-09 12:00:00,0.0,0.0,0.0
200,50.14,35.0,20.0,22.9,-0.31,0.26,2016-04-10 00:00:00,1.0,0.0,0.0
201,50.14,35.0,20.0,22.9,-0.31,0.26,2016-04-10 12:00:00,1.0,0.0,0.0
202,119.61,35.9,19.9,24.9,-0.89,-0.47,2016-04-11 00:00:00,0.0,0.0,0.0
203,119.61,35.9,19.9,24.9,-0.89,-0.47,2016-04-11 12:00:00,0.0,0.0,0.0
204,34.08,32.2,17.7,22.7,0.49,2.22,2016-04-12 00:00:00,0.0,0.0,0.0
205,34.08,32.2,17.7,22.7,0.49,2.22,2016-04-12 12:00:00,0.0,0.0,0.0
206,91.71,30.5,18.3,23.3,-0.39,1.62,2016-04-13 00:00:00,1.0,1.0,0.0
207,91.71,30.5,18.3,23.3,-0.39,1.62,2016-04-13 12:00:00,0.0,0.0,0.0
208,558.61,35.5,19.8,23.1,-1.92,0.19,2016-04-14 00:00:00,1.0,1.0,0.0
209,558.61,35.5,19.8,23.1,-1.92,0.19,2016-04-14 12:00:00,0.0,1.0,1.0
210,475.61,37.4,18.3,24.3,-1.16,0.91,2016-04-15 00:00:00,1.0,1.0,0.0
211,475.61,37.4,18.3,24.3,-1.16,0.91,2016-04-15 12:00:00,0.0,0.0,0.0
212,264.83,34.6,21.0,25.1,-2.2,-1.2,2016-04-16 00:00:00,1.0,1.0,0.0
213,264.83,34.6,21.0,25.1,-2.2,-1.2,2016-04-16 12:00:00,1.0,1.0,1.0
214,185.25,35.6,19.8,24.1,-1.36,0.33,2016-04-17 00:00:00,1.0,1.0,0.0
215,185.25,35.6,19.8,24.1,-1.36,0.33,2016-04-17 12:00:00,0.0,0.0,0.0
216,94.49,32.4,18.2,22.9,-0.08,1.74,2016-04-18 00:00:00,1.0,1.0,0.0
217,94.49,32.4,18.2,22.9,-0.08,1.74,2016-04-18 12:00:00,1.0,0.0,0.0
218,187.7,23.9,16.7,24.7,-2.29,2.91,2016-04-19 00:00:00,1.0,0.0,0.0
219,187.7,23.9,16.7,24.7,-2.29,2.91,2016-04-19 12:00:00,,,
220,0.0,30.5,15.3,22.3,2.68,4.44,2016-04-20 00:00:00,,,
221,0.0,30.5,15.3,22.3,2.68,4.44,2016-04-20 12:00:00,,,
222,0.0,33.0,17.9,23.9,0.8,1.94,2016-04-21 00:00:00,,,
223,0.0,33.0,17.9,23.9,0.8,1.94,2016-04-21 12:00:00,,,
224,11.77,31.5,15.9,22.9,0.76,3.76,2016-04-22 00:00:00,,,
225,11.77,31.5,15.9,22.9,0.76,3.76,2016-04-22 12:00:00,,,
226,0.0,34.0,17.9,24.9,1.23,1.46,2016-04-23 00:00:00,,,
227,0.0,34.0,17.9,24.9,1.23,1.46,2016-04-23 12:00:00,,,
228,93.92,31.3,18.9,22.1,0.07,1.44,2016-04-24 00:00:00,,,
229,93.92,31.3,18.9,22.1,0.07,1.44,2016-04-24 12:00:00,,,
230,22.94,33.0,17.9,23.9,0.04,1.62,2016-04-25 00:00:00,,,
231,22.94,33.0,17.9,23.9,0.04,1.62,2016-04-25 12:00:00,,,
232,56.8,34.5,16.7,24.7,-0.67,2.69,2016-04-26 00:00:00,,,
233,56.8,34.5,16.7,24.7,-0.67,2.69,2016-04-26 12:00:00,,,
234,538.91,37.6,19.1,22.9,-0.89,0.79,2016-04-27 00:00:00,,,
235,538.91,37.6,19.1,22.9,-0.89,0.79,2016-04-27 12:00:00,,,
236,20.32,30.3,18.1,24.1,0.0,1.74,2016-04-28 00:00:00,,,
237,20.32,30.3,18.1,24.1,0.0,1.74,2016-04-28 12:00:00,,,
238,22.29,34.0,17.3,26.3,-0.44,1.32,2016-04-29 00:00:00,,,
239,22.29,34.0,17.3,26.3,-0.44,1.32,2016-04-29 12:00:00,,,
240,531.03,34.0,18.3,24.3,-2.61,1.46,2016-04-30 00:00:00,,,
241,531.03,34.0,18.3,24.3,-2.61,1.46,2016-04-30 12:00:00,,,
242,141.02,35.8,18.1,24.1,-0.79,1.5,2016-05-01 00:00:00,1.0,1.0,0.0
243,141.02,35.8,18.1,24.1,-0.79,1.5,2016-05-01 12:00:00,0.0,0.0,0.0
244,902.08,35.3,18.9,23.9,-2.88,0.94,2016-05-02 00:00:00,1.0,1.0,0.0
245,902.08,35.3,18.9,23.9,-2.88,0.94,2016-05-02 12:00:00,0.0,0.0,0.0
246,0.0,26.7,14.9,24.9,1.55,3.83,2016-05-03 00:00:00,0.0,1.0,0.0
247,0.0,26.7,14.9,24.9,1.55,3.83,2016-05-03 12:00:00,0.0,1.0,1.0
248,1148.13,27.9,14.5,24.5,-2.62,4.37,2016-05-04 00:00:00,0.0,1.0,0.0
249,1148.13,27.9,14.5,24.5,-2.62,4.37,2016-05-04 12:00:00,0.0,0.0,0.0
250,474.34,28.9,16.1,23.1,-0.86,3.41,2016-05-05 00:00:00,0.0,1.0,0.0
251,474.34,28.9,16.1,23.1,-0.86,3.41,2016-05-05 12:00:00,1.0,1.0,1.0
252,419.64,33.5,20.3,24.1,-2.16,-0.32,2016-05-06 00:00:00,0.0,0.0,0.0
253,419.64,33.5,20.3,24.1,-2.16,-0.32,2016-05-06 12:00:00,0.0,0.0,0.0
254,45.2,27.7,16.5,23.5,-0.53,3.24,2016-05-07 00:00:00,0.0,0.0,0.0
255,45.2,27.7,16.5,23.5,-0.53,3.24,2016-05-07 12:00:00,0.0,0.0,0.0
256,262.24,30.4,19.8,23.5,-1.41,0.01,2016-05-08 00:00:00,0.0,1.0,0.0
257,262.24,30.4,19.8,23.5,-1.41,0.01,2016-05-08 12:00:00,0.0,1.0,1.0
258,304.13,32.6,20.2,24.9,-2.87,-0.35,2016-05-09 00:00:00,1.0,1.0,0.0
259,304.13,32.6,20.2,24.9,-2.87,-0.35,2016-05-09 12:00:00,0.0,0.0,0.0
260,296.02,31.3,17.3,23.3,-1.5,2.7,2016-05-10 00:00:00,1.0,1.0,0.0
261,296.02,31.3,17.3,23.3,-1.5,2.7,2016-05-10 12:00:00,0.0,0.0,0.0
262,,,,,,,2016-05-11 00:00:00,0.0,0.0,0.0
263,,,,,,,2016-05-11 12:00:00,0.0,0.0,0.0
264,0.0,32.4,18.0,22.9,1.1,1.84,2016-05-12 00:00:00,0.0,0.0,0.0
265,0.0,32.4,18.0,22.9,1.1,1.84,2016-05-12 12:00:00,0.0,0.0,0.0
266,19.73,6.5,9.1,23.1,0.74,8.83,2016-05-13 00:00:00,0.0,0.0,0.0
267,19.73,6.5,9.1,23.1,0.74,8.83,2016-05-13 12:00:00,0.0,0.0,0.0
268,32.38,21.1,16.5,22.5,0.07,3.18,2016-05-14 00:00:00,0.0,0.0,0.0
269,32.38,21.1,16.5,22.5,0.07,3.18,2016-05-14 12:00:00,0.0,0.0,0.0
270,79.02,33.9,18.5,23.5,0.01,0.93,2016-05-15 00:00:00,0.0,1.0,0.0
271,79.02,33.9,18.5,23.5,0.01,0.93,2016-05-15 12:00:00,0.0,0.0,0.0
272,114.23,35.7,19.3,22.3,-0.42,0.78,2016-05-16 00:00:00,1.0,0.0,0.0
273,114.23,35.7,19.3,22.3,-0.42,0.78,2016-05-16 12:00:00,1.0,0.0,0.0
274,166.7,35.1,18.5,23.3,0.13,1.18,2016-05-17 00:00:00,1.0,1.0,0.0
275,166.7,35.1,18.5,23.3,0.13,1.18,2016-05-17 12:00:00,0.0,0.0,0.0
276,166.64,35.3,19.5,23.9,-0.38,0.03,2016-05-18 00:00:00,1.0,0.0,0.0
277,166.64,35.3,19.5,23.9,-0.38,0.03,2016-05-18 12:00:00,,,
278,311.27,30.4,17.6,22.1,-1.03,2.52,2016-05-19 00:00:00,,,
279,311.27,30.4,17.6,22.1,-1.03,2.52,2016-05-19 12:00:00,,,
280,167.69,32.3,17.3,23.3,-0.3,2.22,2016-05-20 00:00:00,,,
281,167.69,32.3,17.3,23.3,-0.3,2.22,2016-05-20 12:00:00,,,
282,53.44,32.6,15.9,23.9,0.38,3.05,2016-05-21 00:00:00,,,
283,53.44,32.6,15.9,23.9,0.38,3.05,2016-05-21 12:00:00,,,
