,waktu,status hujan
7120,2016-10-23 16:30:00,
7121,2016-10-23 17:30:00,
7122,2016-10-23 18:30:00,0.0
7123,2016-10-23 19:30:00,
7124,2016-10-23 20:30:00,
7125,2016-10-23 21:30:00,0.0
7126,2016-10-23 22:30:00,
7127,2016-10-23 23:30:00,0.0
7128,2016-10-24 00:30:00,0.0
7129,2016-10-24 01:30:00,0.0
7130,2016-10-24 02:30:00,0.0
7131,2016-10-24 03:30:00,0.0
7132,2016-10-24 04:30:00,1.0
7133,2016-10-24 05:30:00,
7134,2016-10-24 06:30:00,0.0
7135,2016-10-24 07:30:00,0.0
7136,2016-10-24 08:30:00,1.0
7137,2016-10-24 09:30:00,1.0
7138,2016-10-24 10:30:00,1.0
7139,2016-10-24 11:30:00,
7140,2016-10-24 12:30:00,1.0
7141,2016-10-24 13:30:00,1.0
7142,2016-10-24 14:30:00,0.0
7143,2016-10-24 15:30:00,0.0
7144,2016-10-24 16:30:00,0.0
7145,2016-10-24 17:30:00,0.0
7146,2016-10-24 18:30:00,0.0
7147,2016-10-24 19:30:00,0.0
7148,2016-10-24 20:30:00,
7149,2016-10-24 21:30:00,0.0
7150,2016-10-24 22:30:00,
7151,2016-10-24 23:30:00,1.0
7152,2016-10-25 00:30:00,0.0
7153,2016-10-25 01:30:00,0.0
7154,2016-10-25 02:30:00,
7155,2016-10-25 03:30:00,
7156,2016-10-25 04:30:00,0.0
7157,2016-10-25 05:30:00,0.0
7158,2016-10-25 06:30:00,1.0
7159,2016-10-25 07:30:00,
7160,2016-10-25 08:30:00,
7161,2016-10-25 09:30:00,1.0
7162,2016-10-25 10:30:00,
7163,2016-10-25 11:30:00,
7164,2016-10-25 12:30:00,0.0
7165,2016-10-25 13:30:00,
7166,2016-10-25 14:30:00,
7167,2016-10-25 15:30:00,
7168,2016-10-25 16:30:00,
7169,2016-10-25 17:30:00,
7170,2016-10-25 18:30:00,
7171,2016-10-25 19:30:00,
7172,2016-10-25 20:30:00,
7173,2016-10-25 21:30:00,
7174,2016-10-25 22:30:00,
7175,2016-10-25 23:30:00,
7176,2016-10-26 00:30:00,
7177,2016-10-26 01:30:00,
7178,2016-10-26 02:30:00,
7179,2016-10-26 03:30:00,
7180,2016-10-26 04:30:00,
7181,2016-10-26 05:30:00,
7182,2016-10-26 06:30:00,
7183,2016-10-26 07:30:00,
7184,2016-10-26 08:30:00,
7185,2016-10-26 09:30:00,
7186,2016-10-26 10:30:00,
7187,2016-10-26 11:30:00,
7188,2016-10-26 12:30:00,
7189,2016-10-26 13:30:00,
7190,2016-10-26 14:30:00,
7191,2016-10-26 15:30:00,
7192,2016-10-26 16:30:00,
7193,2016-10-26 17:30:00,
7194,2016-10-26 18:30:00,
7195,2016-10-26 19:30:00,
7196,2016-10-26 20:30:00,
7197,2016-10-26 21:30:00,
7198,2016-10-26 22:30:00,
7199,2016-10-26 23:30:00,
7200,2016-10-27 00:30:00,
7201,2016-10-27 01:30:00,
7202,2016-10-27 02:30:00,
7203,2016-10-27 03:30:00,
7204,2016-10-27 04:30:00,
7205,2016-10-27 05:30:00,
7206,2016-10-27 06:30:00,
7207,2016-10-27 07:30:00,
7208,2016-10-27 08:30:00,
7209,2016-10-27 09:30:00,
7210,2016-10-27 10:30:00,
7211,2016-10-27 11:30:00,
7212,2016-10-27 12:30:00,
7213,2016-10-27 13:30:00,
7214,2016-10-27 14:30:00,
7215,2016-10-27 15:30:00,
7216,2016-10-27 16:30:00,
7217,2016-10-27 17:30:00,
7218,2016-10-27 18:30:00,
7219,2016-10-27 19:30:00,
7220,2016-10-27 20:30:00,
7221,2016-10-27 21:30:00,
7222,2016-10-27 22:30:00,
7223,2016-10-27 23:30:00,
7224,2016-10-28 00:30:00,
7225,2016-10-28 01:30:00,
7226,2016-10-28 02:30:00,
7227,2016-10-28 03:30:00,
7228,2016-10-28 04:30:00,
7229,2016-10-28 05:30:00,
7230,2016-10-28 06:30:00,
7231,2016-10-28 07:30:00,
7232,2016-10-28 08:30:00,
7233,2016-10-28 09:30:00,
7234,2016-10-28 10:30:00,
7235,2016-10-28 11:30:00,
7236,2016-10-28 12:30:00,
7237,2016-10-28 13:30:00,
7238,2016-10-28 14:30:00,
7239,2016-10-28 15:30:00,
7240,2016-10-28 16:30:00,
7241,2016-10-28 17:30:00,
7242,2016-10-28 18:30:00,
7243,2016-10-28 19:30:00,
7244,2016-10-28 20:30:00,
7245,2016-10-28 21:30:00,
7246,2016-10-28 22:30:00,
7247,2016-10-28 23:30:00,
7248,2016-10-29 00:30:00,
7249,2016-10-29 01:30:00,
7250,2016-10-29 02:30:00,
7251,2016-10-29 03:30:00,
7252,2016-10-29 04:30:00,
7253,2016-10-29 05:30:00,
7254,2016-10-29 06:30:00,
7255,2016-10-29 07:30:00,
7256,2016-10-29 08:30:00,
7257,2016-10-29 09:30:00,
7258,2016-10-29 10:30:00,
7259,2016-10-29 11:30:00,
7260,2016-10-29 12:30:00,
7261,2016-10-29 13:30:00,
7262,2016-10-29 14:30:00,
7263,2016-10-29 15:30:00,
7264,2016-10-29 16:30:00,
7265,2016-10-29 17:30:00,
7266,2016-10-29 18:30:00,
7267,2016-10-29 19:30:00,
7268,2016-10-29 20:30:00,
7269,2016-10-29 21:30:00,
7270,2016-10-29 22:30:00,
7271,2016-10-29 23:30:00,
7272,2016-10-30 00:30:00,
7273,2016-10-30 01:30:00,
7274,2016-10-30 02:30:00,
7275,2016-10-30 03:30:00,
7276,2016-10-30 04:30:00,
7277,2016-10-30 05:30:00,
7278,2016-10-30 06:30:00,
7279,2016-10-30 07:30:00,
7280,2016-10-30 08:30:00,
7281,2016-10-30 09:30:00,
7282,2016-10-30 10:30:00,
7283,2016-10-30 11:30:00,
7284,2016-10-30 12:30:00,
7285,2016-10-30 13:30:00,
7286,2016-10-30 14:30:00,
7287,2016-10-30 15:30:00,
7288,2016-10-30 16:30:00,
7289,2016-10-30 17:30:00,
7290,2016-10-30 18:30:00,
7291,2016-10-30 19:30:00,
7292,2016-10-30 20:30:00,
7293,2016-10-30 21:30:00,
7294,2016-10-30 22:30:00,
7295,2016-10-30 23:30:00,
7296,2016-10-31 00:30:00,
7297,2016-10-31 01:30:00,
7298,2016-10-31 02:30:00,
7299,2016-10-31 03:30:00,
7300,2016-10-31 04:30:00,
7301,2016-10-31 05:30:00,
7302,2016-10-31 06:30:00,
7303,2016-10-31 07:30:00,
7304,2016-10-31 08:30:00,
7305,2016-10-31 09:30:00,
7306,2016-10-31 10:30:00,
7307,2016-10-31 11:30:00,
7308,2016-10-31 12:30:00,
7309,2016-10-31 13:30:00,
7310,2016-10-31 14:30:00,
7311,2016-10-31 15:30:00,
7312,2016-10-31 16:30:00,
7313,2016-10-31 17:30:00,
7314,2016-10-31 18:30:00,
7315,2016-10-31 19:30:00,
7316,2016-10-31 20:30:00,
7317,2016-10-31 21:30:00,
7318,2016-10-31 22:30:00,
7319,2016-10-31 23:30:00,
7320,2016-11-01 00:30:00,0.0
7321,2016-11-01 01:30:00,0.0
7322,2016-11-01 02:30:00,0.0
7323,2016-11-01 03:30:00,0.0
7324,2016-11-01 04:30:00,0.0
7325,2016-11-01 05:30:00,
7326,2016-11-01 06:30:00,0.0
7327,2016-11-01 07:30:00,0.0
7328,2016-11-01 08:30:00,1.0
7329,2016-11-01 09:30:00,1.0
7330,2016-11-01 10:30:00,
7331,2016-11-01 11:30:00,
7332,2016-11-01 12:30:00,0.0
7333,2016-11-01 13:30:00,0.0
7334,2016-11-01 14:30:00,0.0
7335,2016-11-01 15:30:00,0.0
7336,2016-11-01 16:30:00,0.0
7337,2016-11-01 17:30:00,
7338,2016-11-01 18:30:00,0.0
7339,2016-11-01 19:30:00,
7340,2016-11-01 20:30:00,0.0
7341,2016-11-01 21:30:00,0.0
7342,2016-11-01 22:30:00,0.0
7343,2016-11-01 23:30:00,0.0
7344,2016-11-02 00:30:00,0.0
7345,2016-11-02 01:30:00,
7346,2016-11-02 02:30:00,
7347,2016-11-02 03:30:00,0.0
7348,2016-11-02 04:30:00,0.0
7349,2016-11-02 05:30:00,0.0
7350,2016-11-02 06:30:00,0.0
7351,2016-11-02 07:30:00,0.0
7352,2016-11-02 08:30:00,0.0
7353,2016-11-02 09:30:00,0.0
7354,2016-11-02 10:30:00,0.0
7355,2016-11-02 11:30:00,0.0
7356,2016-11-02 12:30:00,0.0
7357,2016-11-02 13:30:00,0.0
7358,2016-11-02 14:30:00,0.0
7359,2016-11-02 15:30:00,0.0
7360,2016-11-02 16:30:00,0.0
7361,2016-11-02 17:30:00,0.0
7362,2016-11-02 18:30:00,0.0
7363,2016-11-02 19:30:00,
7364,2016-11-02 20:30:00,0.0
7365,2016-11-02 21:30:00,0.0
7366,2016-11-02 22:30:00,0.0
7367,2016-11-02 23:30:00,0.0
7368,2016-11-03 00:30:00,0.0
7369,2016-11-03 01:30:00,0.0
7370,2016-11-03 02:30:00,0.0
7371,2016-11-03 03:30:00,0.0
7372,2016-11-03 04:30:00,0.0
7373,2016-11-03 05:30:00,0.0
7374,2016-11-03 06:30:00,0.0
7375,2016-11-03 07:30:00,
7376,2016-11-03 08:30:00,
7377,2016-11-03 09:30:00,1.0
7378,2016-11-03 10:30:00,
7379,2016-11-03 11:30:00,
7380,2016-11-03 12:30:00,0.0
7381,2016-11-03 13:30:00,
7382,2016-11-03 14:30:00,
7383,2016-11-03 15:30:00,0.0
7384,2016-11-03 16:30:00,
7385,2016-11-03 17:30:00,
7386,2016-11-03 18:30:00,0.0
7387,2016-11-03 19:30:00,
7388,2016-11-03 20:30:00,
7389,2016-11-03 21:30:00,0.0
7390,2016-11-03 22:30:00,
7391,2016-11-03 23:30:00,
7392,2016-11-04 00:30:00,0.0
7393,2016-11-04 01:30:00,
7394,2016-11-04 02:30:00,0.0
7395,2016-11-04 03:30:00,0.0
7396,2016-11-04 04:30:00,
7397,2016-11-04 05:30:00,
7398,2016-11-04 06:30:00,0.0
7399,2016-11-04 07:30:00,
7400,2016-11-04 08:30:00,
7401,2016-11-04 09:30:00,0.0
7402,2016-11-04 10:30:00,
7403,2016-11-04 11:30:00,0.0
7404,2016-11-04 12:30:00,0.0
7405,2016-11-04 13:30:00,0.0
7406,2016-11-04 14:30:00,0.0
7407,2016-11-04 15:30:00,0.0
7408,2016-11-04 16:30:00,0.0
7409,2016-11-04 17:30:00,
7410,2016-11-04 18:30:00,0.0
7411,2016-11-04 19:30:00,0.0
7412,2016-11-04 20:30:00,0.0
7413,2016-11-04 21:30:00,0.0
7414,2016-11-04 22:30:00,0.0
7415,2016-11-04 23:30:00,0.0
7416,2016-11-05 00:30:00,0.0
7417,2016-11-05 01:30:00,0.0
7418,2016-11-05 02:30:00,0.0
7419,2016-11-05 03:30:00,0.0
7420,2016-11-05 04:30:00,0.0
7421,2016-11-05 05:30:00,0.0
7422,2016-11-05 06:30:00,0.0
7423,2016-11-05 07:30:00,0.0
7424,2016-11-05 08:30:00,0.0
7425,2016-11-05 09:30:00,0.0
7426,2016-11-05 10:30:00,0.0
7427,2016-11-05 11:30:00,0.0
7428,2016-11-05 12:30:00,0.0
7429,2016-11-05 13:30:00,
7430,2016-11-05 14:30:00,
7431,2016-11-05 15:30:00,0.0
7432,2016-11-05 16:30:00,
7433,2016-11-05 17:30:00,
7434,2016-11-05 18:30:00,0.0
7435,2016-11-05 19:30:00,
7436,2016-11-05 20:30:00,
7437,2016-11-05 21:30:00,0.0
7438,2016-11-05 22:30:00,
7439,2016-11-05 23:30:00,
7440,2016-11-06 00:30:00,0.0
7441,2016-11-06 01:30:00,0.0
7442,2016-11-06 02:30:00,0.0
7443,2016-11-06 03:30:00,0.0
7444,2016-11-06 04:30:00,0.0
7445,2016-11-06 05:30:00,0.0
7446,2016-11-06 06:30:00,0.0
7447,2016-11-06 07:30:00,
7448,2016-11-06 08:30:00,1.0
7449,2016-11-06 09:30:00,1.0
7450,2016-11-06 10:30:00,0.0
7451,2016-11-06 11:30:00,0.0
7452,2016-11-06 12:30:00,0.0
7453,2016-11-06 13:30:00,0.0
7454,2016-11-06 14:30:00,
7455,2016-11-06 15:30:00,0.0
7456,2016-11-06 16:30:00,0.0
7457,2016-11-06 17:30:00,0.0
7458,2016-11-06 18:30:00,
7459,2016-11-06 19:30:00,0.0
7460,2016-11-06 20:30:00,
7461,2016-11-06 21:30:00,0.0
7462,2016-11-06 22:30:00,
7463,2016-11-06 23:30:00,0.0
7464,2016-11-07 00:30:00,0.0
7465,2016-11-07 01:30:00,0.0
7466,2016-11-07 02:30:00,0.0
7467,2016-11-07 03:30:00,0.0
7468,2016-11-07 04:30:00,0.0
7469,2016-11-07 05:30:00,0.0
7470,2016-11-07 06:30:00,1.0
7471,2016-11-07 07:30:00,
7472,2016-11-07 08:30:00,1.0
7473,2016-11-07 09:30:00,1.0
7474,2016-11-07 10:30:00,1.0
7475,2016-11-07 11:30:00,0.0
7476,2016-11-07 12:30:00,0.0
7477,2016-11-07 13:30:00,0.0
7478,2016-11-07 14:30:00,0.0
7479,2016-11-07 15:30:00,0.0
7480,2016-11-07 16:30:00,
7481,2016-11-07 17:30:00,
7482,2016-11-07 18:30:00,0.0
7483,2016-11-07 19:30:00,
7484,2016-11-07 20:30:00,
7485,2016-11-07 21:30:00,
7486,2016-11-07 22:30:00,0.0
7487,2016-11-07 23:30:00,0.0
7488,2016-11-08 00:30:00,0.0
7489,2016-11-08 01:30:00,0.0
7490,2016-11-08 02:30:00,0.0
7491,2016-11-08 03:30:00,0.0
7492,2016-11-08 04:30:00,0.0
7493,2016-11-08 05:30:00,
7494,2016-11-08 06:30:00,0.0
7495,2016-11-08 07:30:00,
7496,2016-11-08 08:30:00,0.0
7497,2016-11-08 09:30:00,0.0
7498,2016-11-08 10:30:00,
7499,2016-11-08 11:30:00,
7500,2016-11-08 12:30:00,0.0
7501,2016-11-08 13:30:00,
7502,2016-11-08 14:30:00,
7503,2016-11-08 15:30:00,0.0
7504,2016-11-08 16:30:00,
7505,2016-11-08 17:30:00,
7506,2016-11-08 18:30:00,0.0
7507,2016-11-08 19:30:00,
7508,2016-11-08 20:30:00,
7509,2016-11-08 21:30:00,0.0
7510,2016-11-08 22:30:00,
7511,2016-11-08 23:30:00,0.0
7512,2016-11-09 00:30:00,0.0
7513,2016-11-09 01:30:00,
7514,2016-11-09 02:30:00,0.0
7515,2016-11-09 03:30:00,0.0
7516,2016-11-09 04:30:00,0.0
7517,2016-11-09 05:30:00,
7518,2016-11-09 06:30:00,0.0
7519,2016-11-09 07:30:00,0.0
7520,2016-11-09 08:30:00,0.0
7521,2016-11-09 09:30:00,1.0
7522,2016-11-09 10:30:00,1.0
7523,2016-11-09 11:30:00,
7524,2016-11-09 12:30:00,
7525,2016-11-09 13:30:00,1.0
7526,2016-11-09 14:30:00,0.0
7527,2016-11-09 15:30:00,0.0
7528,2016-11-09 16:30:00,0.0
7529,2016-11-09 17:30:00,0.0
7530,2016-11-09 18:30:00,0.0
7531,2016-11-09 19:30:00,0.0
7532,2016-11-09 20:30:00,
7533,2016-11-09 21:30:00,0.0
7534,2016-11-09 22:30:00,0.0
7535,2016-11-09 23:30:00,0.0
7536,2016-11-10 00:30:00,0.0
7537,2016-11-10 01:30:00,0.0
7538,2016-11-10 02:30:00,0.0
7539,2016-11-10 03:30:00,0.0
7540,2016-11-10 04:30:00,0.0
7541,2016-11-10 05:30:00,0.0
7542,2016-11-10 06:30:00,0.0
7543,2016-11-10 07:30:00,0.0
7544,2016-11-10 08:30:00,
7545,2016-11-10 09:30:00,0.0
7546,2016-11-10 10:30:00,
7547,2016-11-10 11:30:00,0.0
7548,2016-11-10 12:30:00,0.0
7549,2016-11-10 13:30:00,0.0
7550,2016-11-10 14:30:00,0.0
7551,2016-11-10 15:30:00,0.0
7552,2016-11-10 16:30:00,0.0
7553,2016-11-10 17:30:00,0.0
7554,2016-11-10 18:30:00,0.0
7555,2016-11-10 19:30:00,0.0
7556,2016-11-10 20:30:00,
7557,2016-11-10 21:30:00,0.0
7558,2016-11-10 22:30:00,0.0
7559,2016-11-10 23:30:00,0.0
7560,2016-11-11 00:30:00,
7561,2016-11-11 01:30:00,0.0
7562,2016-11-11 02:30:00,0.0
7563,2016-11-11 03:30:00,
7564,2016-11-11 04:30:00,0.0
7565,2016-11-11 05:30:00,
7566,2016-11-11 06:30:00,0.0
7567,2016-11-11 07:30:00,0.0
7568,2016-11-11 08:30:00,1.0
7569,2016-11-11 09:30:00,1.0
7570,2016-11-11 10:30:00,1.0
7571,2016-11-11 11:30:00,1.0
7572,2016-11-11 12:30:00,0.0
7573,2016-11-11 13:30:00,
7574,2016-11-11 14:30:00,
7575,2016-11-11 15:30:00,0.0
7576,2016-11-11 16:30:00,
7577,2016-11-11 17:30:00,
7578,2016-11-11 18:30:00,0.0
7579,2016-11-11 19:30:00,
7580,2016-11-11 20:30:00,
7581,2016-11-11 21:30:00,0.0
7582,2016-11-11 22:30:00,
7583,2016-11-11 23:30:00,
7584,2016-11-12 00:30:00,0.0
7585,2016-11-12 01:30:00,0.0
7586,2016-11-12 02:30:00,0.0
7587,2016-11-12 03:30:00,0.0
7588,2016-11-12 04:30:00,
7589,2016-11-12 05:30:00,
7590,2016-11-12 06:30:00,0.0
7591,2016-11-12 07:30:00,0.0
7592,2016-11-12 08:30:00,0.0
7593,2016-11-12 09:30:00,0.0
7594,2016-11-12 10:30:00,0.0
7595,2016-11-12 11:30:00,0.0
7596,2016-11-12 12:30:00,0.0
7597,2016-11-12 13:30:00,1.0
7598,2016-11-12 14:30:00,1.0
7599,2016-11-12 15:30:00,0.0
7600,2016-11-12 16:30:00,0.0
7601,2016-11-12 17:30:00,0.0
7602,2016-11-12 18:30:00,0.0
7603,2016-11-12 19:30:00,
7604,2016-11-12 20:30:00,
7605,2016-11-12 21:30:00,0.0
7606,2016-11-12 22:30:00,0.0
7607,2016-11-12 23:30:00,0.0
7608,2016-11-13 00:30:00,0.0
7609,2016-11-13 01:30:00,0.0
7610,2016-11-13 02:30:00,0.0
7611,2016-11-13 03:30:00,0.0
7612,2016-11-13 04:30:00,0.0
7613,2016-11-13 05:30:00,0.0
7614,2016-11-13 06:30:00,0.0
7615,2016-11-13 07:30:00,
7616,2016-11-13 08:30:00,
7617,2016-11-13 09:30:00,1.0
7618,2016-11-13 10:30:00,
7619,2016-11-13 11:30:00,0.0
7620,2016-11-13 12:30:00,0.0
7621,2016-11-13 13:30:00,
7622,2016-11-13 14:30:00,0.0
7623,2016-11-13 15:30:00,0.0
7624,2016-11-13 16:30:00,
7625,2016-11-13 17:30:00,
7626,2016-11-13 18:30:00,0.0
7627,2016-11-13 19:30:00,
7628,2016-11-13 20:30:00,
7629,2016-11-13 21:30:00,0.0
7630,2016-11-13 22:30:00,
7631,2016-11-13 23:30:00,0.0
7632,2016-11-14 00:30:00,0.0
7633,2016-11-14 01:30:00,
7634,2016-11-14 02:30:00,
7635,2016-11-14 03:30:00,0.0
7636,2016-11-14 04:30:00,
7637,2016-11-14 05:30:00,
7638,2016-11-14 06:30:00,0.0
7639,2016-11-14 07:30:00,1.0
7640,2016-11-14 08:30:00,1.0
7641,2016-11-14 09:30:00,1.0
7642,2016-11-14 10:30:00,
7643,2016-11-14 11:30:00,0.0
7644,2016-11-14 12:30:00,0.0
7645,2016-11-14 13:30:00,0.0
7646,2016-11-14 14:30:00,0.0
7647,2016-11-14 15:30:00,0.0
7648,2016-11-14 16:30:00,0.0
7649,2016-11-14 17:30:00,0.0
7650,2016-11-14 18:30:00,0.0
7651,2016-11-14 19:30:00,0.0
7652,2016-11-14 20:30:00,0.0
7653,2016-11-14 21:30:00,0.0
7654,2016-11-14 22:30:00,0.0
7655,2016-11-14 23:30:00,0.0
7656,2016-11-15 00:30:00,0.0
7657,2016-11-15 01:30:00,0.0
7658,2016-11-15 02:30:00,0.0
7659,2016-11-15 03:30:00,0.0
7660,2016-11-15 04:30:00,0.0
7661,2016-11-15 05:30:00,0.0
7662,2016-11-15 06:30:00,0.0
7663,2016-11-15 07:30:00,1.0
7664,2016-11-15 08:30:00,1.0
7665,2016-11-15 09:30:00,1.0
7666,2016-11-15 10:30:00,0.0
7667,2016-11-15 11:30:00,0.0
7668,2016-11-15 12:30:00,0.0
7669,2016-11-15 13:30:00,
7670,2016-11-15 14:30:00,
7671,2016-11-15 15:30:00,0.0
7672,2016-11-15 16:30:00,
7673,2016-11-15 17:30:00,0.0
7674,2016-11-15 18:30:00,0.0
7675,2016-11-15 19:30:00,0.0
7676,2016-11-15 20:30:00,0.0
7677,2016-11-15 21:30:00,0.0
7678,2016-11-15 22:30:00,0.0
7679,2016-11-15 23:30:00,0.0
7680,2016-11-16 00:30:00,0.0
7681,2016-11-16 01:30:00,0.0
7682,2016-11-16 02:30:00,0.0
7683,2016-11-16 03:30:00,0.0
7684,2016-11-16 04:30:00,0.0
7685,2016-11-16 05:30:00,0.0
7686,2016-11-16 06:30:00,0.0
7687,2016-11-16 07:30:00,
7688,2016-11-16 08:30:00,0.0
7689,2016-11-16 09:30:00,0.0
7690,2016-11-16 10:30:00,
7691,2016-11-16 11:30:00,0.0
7692,2016-11-16 12:30:00,0.0
7693,2016-11-16 13:30:00,0.0
7694,2016-11-16 14:30:00,0.0
7695,2016-11-16 15:30:00,0.0
7696,2016-11-16 16:30:00,0.0
7697,2016-11-16 17:30:00,0.0
7698,2016-11-16 18:30:00,0.0
7699,2016-11-16 19:30:00,0.0
7700,2016-11-16 20:30:00,0.0
7701,2016-11-16 21:30:00,0.0
7702,2016-11-16 22:30:00,0.0
7703,2016-11-16 23:30:00,0.0
7704,2016-11-17 00:30:00,0.0
7705,2016-11-17 01:30:00,0.0
7706,2016-11-17 02:30:00,0.0
7707,2016-11-17 03:30:00,0.0
7708,2016-11-17 04:30:00,0.0
7709,2016-11-17 05:30:00,
7710,2016-11-17 06:30:00,1.0
7711,2016-11-17 07:30:00,1.0
7712,2016-11-17 08:30:00,1.0
7713,2016-11-17 09:30:00,0.0
7714,2016-11-17 10:30:00,0.0
7715,2016-11-17 11:30:00,0.0
7716,2016-11-17 12:30:00,0.0
7717,2016-11-17 13:30:00,0.0
7718,2016-11-17 14:30:00,0.0
7719,2016-11-17 15:30:00,0.0
7720,2016-11-17 16:30:00,0.0
7721,2016-11-17 17:30:00,0.0
7722,2016-11-17 18:30:00,0.0
7723,2016-11-17 19:30:00,0.0
7724,2016-11-17 20:30:00,0.0
7725,2016-11-17 21:30:00,0.0
7726,2016-11-17 22:30:00,0.0
7727,2016-11-17 23:30:00,0.0
7728,2016-11-18 00:30:00,0.0
7729,2016-11-18 01:30:00,0.0
7730,2016-11-18 02:30:00,0.0
7731,2016-11-18 03:30:00,0.0
7732,2016-11-18 04:30:00,0.0
7733,2016-11-18 05:30:00,0.0
7734,2016-11-18 06:30:00,0.0
7735,2016-11-18 07:30:00,0.0
7736,2016-11-18 08:30:00,0.0
7737,2016-11-18 09:30:00,1.0
7738,2016-11-18 10:30:00,0.0
7739,2016-11-18 11:30:00,0.0
7740,2016-11-18 12:30:00,0.0
7741,2016-11-18 13:30:00,0.0
7742,2016-11-18 14:30:00,0.0
7743,2016-11-18 15:30:00,0.0
7744,2016-11-18 16:30:00,
7745,2016-11-18 17:30:00,
7746,2016-11-18 18:30:00,0.0
7747,2016-11-18 19:30:00,
7748,2016-11-18 20:30:00,
7749,2016-11-18 21:30:00,0.0
7750,2016-11-18 22:30:00,0.0
7751,2016-11-18 23:30:00,
7752,2016-11-19 00:30:00,0.0
7753,2016-11-19 01:30:00,0.0
7754,2016-11-19 02:30:00,0.0
7755,2016-11-19 03:30:00,0.0
7756,2016-11-19 04:30:00,0.0
7757,2016-11-19 05:30:00,1.0
7758,2016-11-19 06:30:00,
7759,2016-11-19 07:30:00,0.0
7760,2016-11-19 08:30:00,0.0
7761,2016-11-19 09:30:00,
7762,2016-11-19 10:30:00,0.0
7763,2016-11-19 11:30:00,0.0
7764,2016-11-19 12:30:00,
7765,2016-11-19 13:30:00,0.0
7766,2016-11-19 14:30:00,0.0
7767,2016-11-19 15:30:00,0.0
7768,2016-11-19 16:30:00,0.0
7769,2016-11-19 17:30:00,0.0
7770,2016-11-19 18:30:00,0.0
7771,2016-11-19 19:30:00,0.0
7772,2016-11-19 20:30:00,0.0
7773,2016-11-19 21:30:00,0.0
7774,2016-11-19 22:30:00,0.0
7775,2016-11-19 23:30:00,0.0
7776,2016-11-20 00:30:00,0.0
7777,2016-11-20 01:30:00,
7778,2016-11-20 02:30:00,0.0
7779,2016-11-20 03:30:00,0.0
7780,2016-11-20 04:30:00,0.0
7781,2016-11-20 05:30:00,0.0
7782,2016-11-20 06:30:00,0.0
7783,2016-11-20 07:30:00,0.0
7784,2016-11-20 08:30:00,0.0
7785,2016-11-20 09:30:00,1.0
7786,2016-11-20 10:30:00,
7787,2016-11-20 11:30:00,0.0
7788,2016-11-20 12:30:00,0.0
7789,2016-11-20 13:30:00,0.0
7790,2016-11-20 14:30:00,0.0
7791,2016-11-20 15:30:00,0.0
7792,2016-11-20 16:30:00,0.0
7793,2016-11-20 17:30:00,0.0
7794,2016-11-20 18:30:00,0.0
7795,2016-11-20 19:30:00,0.0
7796,2016-11-20 20:30:00,0.0
7797,2016-11-20 21:30:00,0.0
7798,2016-11-20 22:30:00,0.0
7799,2016-11-20 23:30:00,0.0
7800,2016-11-21 00:30:00,0.0
7801,2016-11-21 01:30:00,0.0
7802,2016-11-21 02:30:00,0.0
7803,2016-11-21 03:30:00,0.0
7804,2016-11-21 04:30:00,0.0
7805,2016-11-21 05:30:00,0.0
7806,2016-11-21 06:30:00,0.0
7807,2016-11-21 07:30:00,0.0
7808,2016-11-21 08:30:00,1.0
7809,2016-11-21 09:30:00,1.0
7810,2016-11-21 10:30:00,
7811,2016-11-21 11:30:00,
7812,2016-11-21 12:30:00,0.0
7813,2016-11-21 13:30:00,0.0
7814,2016-11-21 14:30:00,0.0
7815,2016-11-21 15:30:00,0.0
7816,2016-11-21 16:30:00,0.0
7817,2016-11-21 17:30:00,
7818,2016-11-21 18:30:00,0.0
7819,2016-11-21 19:30:00,0.0
7820,2016-11-21 20:30:00,0.0
7821,2016-11-21 21:30:00,0.0
7822,2016-11-21 22:30:00,0.0
7823,2016-11-21 23:30:00,0.0
7824,2016-11-22 00:30:00,0.0
7825,2016-11-22 01:30:00,0.0
7826,2016-11-22 02:30:00,0.0
7827,2016-11-22 03:30:00,0.0
7828,2016-11-22 04:30:00,0.0
7829,2016-11-22 05:30:00,
7830,2016-11-22 06:30:00,0.0
7831,2016-11-22 07:30:00,0.0
7832,2016-11-22 08:30:00,1.0
7833,2016-11-22 09:30:00,0.0
7834,2016-11-22 10:30:00,1.0
7835,2016-11-22 11:30:00,
7836,2016-11-22 12:30:00,1.0
7837,2016-11-22 13:30:00,0.0
7838,2016-11-22 14:30:00,0.0
7839,2016-11-22 15:30:00,0.0
7840,2016-11-22 16:30:00,0.0
7841,2016-11-22 17:30:00,0.0
7842,2016-11-22 18:30:00,0.0
7843,2016-11-22 19:30:00,0.0
7844,2016-11-22 20:30:00,0.0
7845,2016-11-22 21:30:00,0.0
7846,2016-11-22 22:30:00,0.0
7847,2016-11-22 23:30:00,0.0
7848,2016-11-23 00:30:00,0.0
7849,2016-11-23 01:30:00,0.0
7850,2016-11-23 02:30:00,0.0
7851,2016-11-23 03:30:00,0.0
7852,2016-11-23 04:30:00,0.0
7853,2016-11-23 05:30:00,0.0
7854,2016-11-23 06:30:00,0.0
7855,2016-11-23 07:30:00,0.0
7856,2016-11-23 08:30:00,0.0
7857,2016-11-23 09:30:00,0.0
7858,2016-11-23 10:30:00,0.0
7859,2016-11-23 11:30:00,0.0
7860,2016-11-23 12:30:00,0.0
7861,2016-11-23 13:30:00,
