,Convective Available Potential Energy,K index,Cross totals index,Vertical totals index,Lifted index,Showalter index,waktu,hujan,petir,hujan 6 jam,selisih 1000,selisih 850,selisih 700,selisih 500
182,185.37,36.2,19.6,24.1,-1.3,0.35,2016-04-01 00:00:00,0.0,0.0,0.0,3.900000000000002,4.5,2.5999999999999996,-16.8
183,185.37,36.2,19.6,24.1,-1.3,0.35,2016-04-01 12:00:00,1.0,1.0,1.0,3.900000000000002,4.5,2.5999999999999996,-16.8
184,774.45,35.8,19.5,24.5,-2.57,0.09,2016-04-02 00:00:00,1.0,1.0,0.0,4.600000000000001,5.0,3.7,1.2000000000000002
185,774.45,35.8,19.5,24.5,-2.57,0.09,2016-04-02 12:00:00,0.0,0.0,0.0,4.600000000000001,5.0,3.7,1.2000000000000002
186,260.48,36.1,20.0,23.3,-1.33,0.08,2016-04-03 00:00:00,0.0,1.0,0.0,3.6999999999999993,3.3000000000000007,2.9000000000000004,2.8
187,260.48,36.1,20.0,23.3,-1.33,0.08,2016-04-03 12:00:00,0.0,0.0,0.0,3.6999999999999993,3.3000000000000007,2.9000000000000004,2.8
188,172.39,29.2,19.8,23.5,-1.42,0.53,2016-04-04 00:00:00,1.0,1.0,0.0,4.300000000000001,3.6999999999999993,9.0,-15.2
189,172.39,29.2,19.8,23.5,-1.42,0.53,2016-04-04 12:00:00,0.0,0.0,0.0,4.300000000000001,3.6999999999999993,9.0,-15.2
190,247.57,29.0,20.0,24.1,-1.33,0.05,2016-04-05 00:00:00,0.0,0.0,0.0,5.0,4.1,10.0,2.5
191,247.57,29.0,20.0,24.1,-1.33,0.05,2016-04-05 12:00:00,1.0,0.0,0.0,5.0,4.1,10.0,2.5
192,405.22,35.7,21.1,23.9,-1.94,-1.01,2016-04-06 00:00:00,0.0,0.0,0.0,4.0,2.8000000000000007,4.3999999999999995,1.1999999999999993
193,405.22,35.7,21.1,23.9,-1.94,-1.01,2016-04-06 12:00:00,0.0,0.0,0.0,4.0,2.8000000000000007,4.3999999999999995,1.1999999999999993
194,0.0,33.1,18.3,24.3,0.65,1.3,2016-04-07 00:00:00,1.0,1.0,0.0,7.0,6.0,5.0,4.800000000000001
195,0.0,33.1,18.3,24.3,0.65,1.3,2016-04-07 12:00:00,0.0,0.0,0.0,7.0,6.0,5.0,4.800000000000001
196,5.2,33.8,18.9,22.1,1.06,1.18,2016-04-08 00:00:00,0.0,1.0,0.0,6.0,3.1999999999999993,4.1,-14.2
197,5.2,33.8,18.9,22.1,1.06,1.18,2016-04-08 12:00:00,1.0,0.0,0.0,6.0,3.1999999999999993,4.1,-14.2
198,52.83,35.1,18.2,22.3,-0.45,2.11,2016-04-09 00:00:00,1.0,1.0,0.0,5.0,4.099999999999998,1.5,2.1999999999999997
199,52.83,35.1,18.2,22.3,-0.45,2.11,2016-04-09 12:00:00,0.0,0.0,0.0,5.0,4.099999999999998,1.5,2.1999999999999997
200,50.14,35.0,20.0,22.9,-0.31,0.26,2016-04-10 00:00:00,1.0,0.0,0.0,4.899999999999999,2.900000000000002,3.5999999999999996,2.1000000000000005
201,50.14,35.0,20.0,22.9,-0.31,0.26,2016-04-10 12:00:00,1.0,0.0,0.0,4.899999999999999,2.900000000000002,3.5999999999999996,2.1000000000000005
202,119.61,35.9,19.9,24.9,-0.89,-0.47,2016-04-11 00:00:00,0.0,0.0,0.0,3.8000000000000007,4.999999999999998,4.3999999999999995,0.09999999999999964
203,119.61,35.9,19.9,24.9,-0.89,-0.47,2016-04-11 12:00:00,0.0,0.0,0.0,3.8000000000000007,4.999999999999998,4.3999999999999995,0.09999999999999964
204,34.08,32.2,17.7,22.7,0.49,2.22,2016-04-12 00:00:00,0.0,0.0,0.0,4.800000000000001,5.0,4.7,-14.0
205,34.08,32.2,17.7,22.7,0.49,2.22,2016-04-12 12:00:00,0.0,0.0,0.0,4.800000000000001,5.0,4.7,-14.0
206,91.71,30.5,18.3,23.3,-0.39,1.62,2016-04-13 00:00:00,1.0,1.0,0.0,7.0,5.0,7.0,3.3000000000000007
207,91.71,30.5,18.3,23.3,-0.39,1.62,2016-04-13 12:00:00,0.0,0.0,0.0,7.0,5.0,7.0,3.3000000000000007
208,558.61,35.5,19.8,23.1,-1.92,0.19,2016-04-14 00:00:00,1.0,1.0,0.0,4.299999999999997,3.299999999999999,3.499999999999999,1.3000000000000003
209,558.61,35.5,19.8,23.1,-1.92,0.19,2016-04-14 12:00:00,0.0,1.0,1.0,4.299999999999997,3.299999999999999,3.499999999999999,1.3000000000000003
210,475.61,37.4,18.3,24.3,-1.16,0.91,2016-04-15 00:00:00,1.0,1.0,0.0,3.700000000000003,6.0,1.700000000000001,-22.0
211,475.61,37.4,18.3,24.3,-1.16,0.91,2016-04-15 12:00:00,0.0,0.0,0.0,3.700000000000003,6.0,1.700000000000001,-22.0
212,264.83,34.6,21.0,25.1,-2.2,-1.2,2016-04-16 00:00:00,1.0,1.0,0.0,4.5,4.100000000000001,6.0,0.5
213,264.83,34.6,21.0,25.1,-2.2,-1.2,2016-04-16 12:00:00,1.0,1.0,1.0,4.5,4.100000000000001,6.0,0.5
214,185.25,35.6,19.8,24.1,-1.36,0.33,2016-04-17 00:00:00,1.0,1.0,0.0,3.8000000000000007,4.300000000000001,2.999999999999999,1.0
215,185.25,35.6,19.8,24.1,-1.36,0.33,2016-04-17 12:00:00,0.0,0.0,0.0,3.8000000000000007,4.300000000000001,2.999999999999999,1.0
216,94.49,32.4,18.2,22.9,-0.08,1.74,2016-04-18 00:00:00,1.0,1.0,0.0,6.0,4.699999999999999,5.000000000000001,-22.4
217,94.49,32.4,18.2,22.9,-0.08,1.74,2016-04-18 12:00:00,1.0,0.0,0.0,6.0,4.699999999999999,5.000000000000001,-22.4
218,187.7,23.9,16.7,24.7,-2.29,2.91,2016-04-19 00:00:00,1.0,0.0,0.0,3.1000000000000014,8.0,12.0,0.5999999999999996
219,187.7,23.9,16.7,24.7,-2.29,2.91,2016-04-19 12:00:00,,,,3.1000000000000014,8.0,12.0,0.5999999999999996
220,0.0,30.5,15.3,22.3,2.68,4.44,2016-04-20 00:00:00,,,,6.0,7.0,4.0,-24.200000000000003
221,0.0,30.5,15.3,22.3,2.68,4.44,2016-04-20 12:00:00,,,,6.0,7.0,4.0,-24.200000000000003
222,0.0,33.0,17.9,23.9,0.8,1.94,2016-04-21 00:00:00,,,,8.0,6.0,4.1,2.0999999999999996
223,0.0,33.0,17.9,23.9,0.8,1.94,2016-04-21 12:00:00,,,,8.0,6.0,4.1,2.0999999999999996
224,11.77,31.5,15.9,22.9,0.76,3.76,2016-04-22 00:00:00,,,,8.0,6.999999999999998,3.799999999999999,-17.0
225,11.77,31.5,15.9,22.9,0.76,3.76,2016-04-22 12:00:00,,,,8.0,6.999999999999998,3.799999999999999,-17.0
226,0.0,34.0,17.9,24.9,1.23,1.46,2016-04-23 00:00:00,,,,9.0,7.0,4.1,-15.399999999999999
227,0.0,34.0,17.9,24.9,1.23,1.46,2016-04-23 12:00:00,,,,9.0,7.0,4.1,-15.399999999999999
228,93.92,31.3,18.9,22.1,0.07,1.44,2016-04-24 00:00:00,,,,5.0,3.1999999999999993,6.0,-16.4
229,93.92,31.3,18.9,22.1,0.07,1.44,2016-04-24 12:00:00,,,,5.0,3.1999999999999993,6.0,-16.4
230,22.94,33.0,17.9,23.9,0.04,1.62,2016-04-25 00:00:00,,,,6.0,6.0,4.9,4.799999999999999
231,22.94,33.0,17.9,23.9,0.04,1.62,2016-04-25 12:00:00,,,,6.0,6.0,4.9,4.799999999999999
232,56.8,34.5,16.7,24.7,-0.67,2.69,2016-04-26 00:00:00,,,,7.0,8.0,2.000000000000001,2.5
233,56.8,34.5,16.7,24.7,-0.67,2.69,2016-04-26 12:00:00,,,,7.0,8.0,2.000000000000001,2.5
234,538.91,37.6,19.1,22.9,-0.89,0.79,2016-04-27 00:00:00,,,,3.799999999999997,3.799999999999999,0.9000000000000004,6.0
235,538.91,37.6,19.1,22.9,-0.89,0.79,2016-04-27 12:00:00,,,,3.799999999999997,3.799999999999999,0.9000000000000004,6.0
236,20.32,30.3,18.1,24.1,0.0,1.74,2016-04-28 00:00:00,,,,4.5,6.0,7.0,3.299999999999999
237,20.32,30.3,18.1,24.1,0.0,1.74,2016-04-28 12:00:00,,,,4.5,6.0,7.0,3.299999999999999
238,22.29,34.0,17.3,26.3,-0.44,1.32,2016-04-29 00:00:00,,,,5.0,9.000000000000002,4.9,3.8
239,22.29,34.0,17.3,26.3,-0.44,1.32,2016-04-29 12:00:00,,,,5.0,9.000000000000002,4.9,3.8
240,531.03,34.0,18.3,24.3,-2.61,1.46,2016-04-30 00:00:00,,,,4.5,5.999999999999998,3.700000000000001,2.3
241,531.03,34.0,18.3,24.3,-2.61,1.46,2016-04-30 12:00:00,,,,4.5,5.999999999999998,3.700000000000001,2.3
242,141.02,35.8,18.1,24.1,-0.79,1.5,2016-05-01 00:00:00,1.0,1.0,0.0,4.600000000000001,6.0,2.1000000000000005,3.4000000000000004
243,141.02,35.8,18.1,24.1,-0.79,1.5,2016-05-01 12:00:00,0.0,0.0,0.0,4.600000000000001,6.0,2.1000000000000005,3.4000000000000004
244,902.08,35.3,18.9,23.9,-2.88,0.94,2016-05-02 00:00:00,1.0,1.0,0.0,4.599999999999998,4.999999999999998,2.999999999999999,-16.0
245,902.08,35.3,18.9,23.9,-2.88,0.94,2016-05-02 12:00:00,0.0,0.0,0.0,4.599999999999998,4.999999999999998,2.999999999999999,-16.0
246,0.0,26.7,14.9,24.9,1.55,3.83,2016-05-03 00:00:00,0.0,1.0,0.0,6.0,10.0,9.0,-21.200000000000003
247,0.0,26.7,14.9,24.9,1.55,3.83,2016-05-03 12:00:00,0.0,1.0,1.0,6.0,10.0,9.0,-21.200000000000003
248,1148.13,27.9,14.5,24.5,-2.62,4.37,2016-05-04 00:00:00,0.0,1.0,0.0,4.100000000000001,9.999999999999998,7.000000000000001,-24.200000000000003
249,1148.13,27.9,14.5,24.5,-2.62,4.37,2016-05-04 12:00:00,0.0,0.0,0.0,4.100000000000001,9.999999999999998,7.000000000000001,-24.200000000000003
250,474.34,28.9,16.1,23.1,-0.86,3.41,2016-05-05 00:00:00,0.0,1.0,0.0,4.700000000000003,7.0,7.0,-22.6
251,474.34,28.9,16.1,23.1,-0.86,3.41,2016-05-05 12:00:00,1.0,1.0,1.0,4.700000000000003,7.0,7.0,-22.6
252,419.64,33.5,20.3,24.1,-2.16,-0.32,2016-05-06 00:00:00,0.0,0.0,0.0,1.8000000000000007,3.799999999999999,6.0,-21.799999999999997
253,419.64,33.5,20.3,24.1,-2.16,-0.32,2016-05-06 12:00:00,0.0,0.0,0.0,1.8000000000000007,3.799999999999999,6.0,-21.799999999999997
254,45.2,27.7,16.5,23.5,-0.53,3.24,2016-05-07 00:00:00,0.0,0.0,0.0,4.399999999999999,7.0,7.999999999999999,4.000000000000001
255,45.2,27.7,16.5,23.5,-0.53,3.24,2016-05-07 12:00:00,0.0,0.0,0.0,4.399999999999999,7.0,7.999999999999999,4.000000000000001
256,262.24,30.4,19.8,23.5,-1.41,0.01,2016-05-08 00:00:00,0.0,1.0,0.0,4.100000000000001,3.700000000000001,9.0,3.4
257,262.24,30.4,19.8,23.5,-1.41,0.01,2016-05-08 12:00:00,0.0,1.0,1.0,4.100000000000001,3.700000000000001,9.0,3.4
258,304.13,32.6,20.2,24.9,-2.87,-0.35,2016-05-09 00:00:00,1.0,1.0,0.0,3.1999999999999993,4.699999999999999,6.999999999999999,0.5
259,304.13,32.6,20.2,24.9,-2.87,-0.35,2016-05-09 12:00:00,0.0,0.0,0.0,3.1999999999999993,4.699999999999999,6.999999999999999,0.5
260,296.02,31.3,17.3,23.3,-1.5,2.7,2016-05-10 00:00:00,1.0,1.0,0.0,3.5,6.0,4.8,0.5
261,296.02,31.3,17.3,23.3,-1.5,2.7,2016-05-10 12:00:00,0.0,0.0,0.0,3.5,6.0,4.8,0.5
262,,,,,,,2016-05-11 00:00:00,0.0,0.0,0.0,,,,
263,,,,,,,2016-05-11 12:00:00,0.0,0.0,0.0,,,,
264,0.0,32.4,18.0,22.9,1.1,1.84,2016-05-12 00:00:00,0.0,0.0,0.0,7.0,4.899999999999999,5.000000000000001,-14.0
265,0.0,32.4,18.0,22.9,1.1,1.84,2016-05-12 12:00:00,0.0,0.0,0.0,7.0,4.899999999999999,5.000000000000001,-14.0
266,19.73,6.5,9.1,23.1,0.74,8.83,2016-05-13 00:00:00,0.0,0.0,0.0,4.599999999999998,13.999999999999998,23.0,-30.4
267,19.73,6.5,9.1,23.1,0.74,8.83,2016-05-13 12:00:00,0.0,0.0,0.0,4.599999999999998,13.999999999999998,23.0,-30.4
268,32.38,21.1,16.5,22.5,0.07,3.18,2016-05-14 00:00:00,0.0,0.0,0.0,5.0,6.000000000000002,15.0,-18.8
269,32.38,21.1,16.5,22.5,0.07,3.18,2016-05-14 12:00:00,0.0,0.0,0.0,5.0,6.000000000000002,15.0,-18.8
270,79.02,33.9,18.5,23.5,0.01,0.93,2016-05-15 00:00:00,0.0,1.0,0.0,6.0,4.999999999999998,4.999999999999999,-20.200000000000003
271,79.02,33.9,18.5,23.5,0.01,0.93,2016-05-15 12:00:00,0.0,0.0,0.0,6.0,4.999999999999998,4.999999999999999,-20.200000000000003
272,114.23,35.7,19.3,22.3,-0.42,0.78,2016-05-16 00:00:00,1.0,0.0,0.0,6.0,3.0,2.6000000000000014,-16.6
273,114.23,35.7,19.3,22.3,-0.42,0.78,2016-05-16 12:00:00,1.0,0.0,0.0,6.0,3.0,2.6000000000000014,-16.6
274,166.7,35.1,18.5,23.3,0.13,1.18,2016-05-17 00:00:00,1.0,1.0,0.0,6.0,4.800000000000001,3.1999999999999993,-20.0
275,166.7,35.1,18.5,23.3,0.13,1.18,2016-05-17 12:00:00,0.0,0.0,0.0,6.0,4.800000000000001,3.1999999999999993,-20.0
276,166.64,35.3,19.5,23.9,-0.38,0.03,2016-05-18 00:00:00,1.0,0.0,0.0,5.0,4.399999999999999,4.4,-27.4
277,166.64,35.3,19.5,23.9,-0.38,0.03,2016-05-18 12:00:00,,,,5.0,4.399999999999999,4.4,-27.4
278,311.27,30.4,17.6,22.1,-1.03,2.52,2016-05-19 00:00:00,,,,4.700000000000003,4.5,5.999999999999999,-26.6
279,311.27,30.4,17.6,22.1,-1.03,2.52,2016-05-19 12:00:00,,,,4.700000000000003,4.5,5.999999999999999,-26.6
280,167.69,32.3,17.3,23.3,-0.3,2.22,2016-05-20 00:00:00,,,,4.0,6.0,5.0,4.8999999999999995
281,167.69,32.3,17.3,23.3,-0.3,2.22,2016-05-20 12:00:00,,,,4.0,6.0,5.0,4.8999999999999995
282,53.44,32.6,15.9,23.9,0.38,3.05,2016-05-21 00:00:00,,,,6.0,8.0,4.299999999999999,-35.8
283,53.44,32.6,15.9,23.9,0.38,3.05,2016-05-21 12:00:00,,,,6.0,8.0,4.299999999999999,-35.8
284,38.71,37.6,20.9,24.1,-0.25,-0.91,2016-05-22 00:00:00,,,,6.0,3.1999999999999993,2.5,3.1999999999999993
285,38.71,37.6,20.9,24.1,-0.25,-0.91,2016-05-22 12:00:00,,,,6.0,3.1999999999999993,2.5,3.1999999999999993
286,189.96,33.9,19.4,23.1,-1.11,0.67,2016-05-23 00:00:00,,,,5.0,3.6999999999999993,4.499999999999999,-22.200000000000003
287,189.96,33.9,19.4,23.1,-1.11,0.67,2016-05-23 12:00:00,,,,5.0,3.6999999999999993,4.499999999999999,-22.200000000000003
288,129.15,32.9,18.1,23.1,-0.8,1.9,2016-05-24 00:00:00,,,,7.0,5.0,4.200000000000001,-36.2
289,129.15,32.9,18.1,23.1,-0.8,1.9,2016-05-24 12:00:00,,,,7.0,5.0,4.200000000000001,-36.2
290,37.28,34.4,16.5,23.5,1.06,2.86,2016-05-25 00:00:00,,,,5.0,7.0,2.3000000000000007,-43.599999999999994
291,37.28,34.4,16.5,23.5,1.06,2.86,2016-05-25 12:00:00,,,,5.0,7.0,2.3000000000000007,-43.599999999999994
292,145.53,34.3,16.9,23.9,-0.25,2.38,2016-05-26 00:00:00,,,,5.0,6.999999999999998,3.000000000000001,-26.0
293,145.53,34.3,16.9,23.9,-0.25,2.38,2016-05-26 12:00:00,,,,5.0,6.999999999999998,3.000000000000001,-26.0
294,166.55,31.9,16.5,24.5,-0.51,2.67,2016-05-27 00:00:00,,,,5.0,7.999999999999998,5.0,2.8000000000000007
295,166.55,31.9,16.5,24.5,-0.51,2.67,2016-05-27 12:00:00,,,,5.0,7.999999999999998,5.0,2.8000000000000007
296,510.46,36.5,21.1,26.1,-3.31,-1.43,2016-05-28 00:00:00,,,,4.399999999999999,5.0,4.4,1.8999999999999995
297,510.46,36.5,21.1,26.1,-3.31,-1.43,2016-05-28 12:00:00,,,,4.399999999999999,5.0,4.4,1.8999999999999995
298,71.04,30.9,16.9,24.9,-0.44,2.42,2016-05-29 00:00:00,,,,5.0,8.0,6.0,-16.8
299,71.04,30.9,16.9,24.9,-0.44,2.42,2016-05-29 12:00:00,,,,5.0,8.0,6.0,-16.8
300,127.37,31.9,19.1,26.1,-2.51,0.41,2016-05-30 00:00:00,,,,5.0,7.0,7.0,0.9000000000000004
301,127.37,31.9,19.1,26.1,-2.51,0.41,2016-05-30 12:00:00,,,,5.0,7.0,7.0,0.9000000000000004
302,3.9,30.5,16.9,22.9,0.38,3.18,2016-05-31 00:00:00,,,,6.0,6.000000000000002,5.000000000000001,-23.6
303,3.9,30.5,16.9,22.9,0.38,3.18,2016-05-31 12:00:00,,,,6.0,6.000000000000002,5.000000000000001,-23.6
304,3.83,26.9,15.9,23.9,0.41,3.78,2016-06-01 00:00:00,0.0,0.0,0.0,6.0,8.0,7.999999999999999,-22.799999999999997
305,3.83,26.9,15.9,23.9,0.41,3.78,2016-06-01 12:00:00,0.0,0.0,0.0,6.0,8.0,7.999999999999999,-22.799999999999997
306,4.51,12.5,16.1,23.1,1.55,3.56,2016-06-02 00:00:00,0.0,0.0,0.0,6.0,6.999999999999998,0.1999999999999993,-22.4
307,4.51,12.5,16.1,23.1,1.55,3.56,2016-06-02 12:00:00,0.0,0.0,0.0,6.0,6.999999999999998,0.1999999999999993,-22.4
308,49.97,23.3,17.9,24.9,-1.14,1.76,2016-06-03 00:00:00,0.0,0.0,0.0,6.0,6.999999999999998,14.0,2.9000000000000004
309,49.97,23.3,17.9,24.9,-1.14,1.76,2016-06-03 12:00:00,0.0,0.0,0.0,6.0,6.999999999999998,14.0,2.9000000000000004
310,62.66,32.9,20.3,23.9,-1.07,-0.06,2016-06-04 00:00:00,1.0,1.0,0.0,6.0,3.6000000000000014,5.999999999999999,-22.6
311,62.66,32.9,20.3,23.9,-1.07,-0.06,2016-06-04 12:00:00,0.0,0.0,0.0,6.0,3.6000000000000014,5.999999999999999,-22.6
312,436.72,31.7,20.5,22.1,-1.51,0.42,2016-06-05 00:00:00,1.0,1.0,1.0,3.099999999999998,1.5999999999999996,6.000000000000001,3.9000000000000004
313,436.72,31.7,20.5,22.1,-1.51,0.42,2016-06-05 12:00:00,1.0,0.0,0.0,3.099999999999998,1.5999999999999996,6.000000000000001,3.9000000000000004
314,398.56,29.4,19.8,24.7,-2.65,0.38,2016-06-06 00:00:00,1.0,1.0,0.0,3.8000000000000007,4.900000000000002,9.0,3.700000000000001
315,398.56,29.4,19.8,24.7,-2.65,0.38,2016-06-06 12:00:00,0.0,0.0,0.0,3.8000000000000007,4.900000000000002,9.0,3.700000000000001
316,0.0,23.1,17.5,23.5,0.33,2.58,2016-06-07 00:00:00,0.0,0.0,0.0,8.0,6.000000000000002,13.0,-38.8
317,0.0,23.1,17.5,23.5,0.33,2.58,2016-06-07 12:00:00,0.0,0.0,0.0,8.0,6.000000000000002,13.0,-38.8
318,75.26,8.7,13.9,23.9,-0.51,5.5,2016-06-08 00:00:00,0.0,0.0,0.0,5.0,10.0,0.0,-37.2
319,75.26,8.7,13.9,23.9,-0.51,5.5,2016-06-08 12:00:00,0.0,0.0,0.0,5.0,10.0,0.0,-37.2
320,0.0,8.7,11.3,24.3,3.31,7.19,2016-06-09 00:00:00,0.0,0.0,0.0,9.0,12.999999999999998,0.8000000000000007,3.5999999999999996
321,0.0,8.7,11.3,24.3,3.31,7.19,2016-06-09 12:00:00,0.0,0.0,0.0,9.0,12.999999999999998,0.8000000000000007,3.5999999999999996
322,19.14,8.8,19.8,22.9,-0.06,0.73,2016-06-10 00:00:00,1.0,0.0,0.0,7.0,3.0999999999999996,-4.600000000000001,3.5
323,19.14,8.8,19.8,22.9,-0.06,0.73,2016-06-10 12:00:00,0.0,0.0,0.0,7.0,3.0999999999999996,-4.600000000000001,3.5
324,19.81,23.9,17.3,23.3,0.31,2.78,2016-06-11 00:00:00,0.0,0.0,0.0,5.0,6.000000000000002,12.0,-21.4
325,19.81,23.9,17.3,23.3,0.31,2.78,2016-06-11 12:00:00,0.0,0.0,0.0,5.0,6.000000000000002,12.0,-21.4
326,178.84,32.7,19.9,24.7,-1.53,0.2,2016-06-12 00:00:00,0.0,0.0,0.0,6.0,4.800000000000001,6.0,2.0
327,178.84,32.7,19.9,24.7,-1.53,0.2,2016-06-12 12:00:00,1.0,0.0,0.0,6.0,4.800000000000001,6.0,2.0
328,120.25,30.5,21.1,23.1,-1.01,-0.28,2016-06-13 00:00:00,0.0,0.0,0.0,6.0,1.9999999999999982,7.999999999999999,2.999999999999999
329,120.25,30.5,21.1,23.1,-1.01,-0.28,2016-06-13 12:00:00,0.0,0.0,0.0,6.0,1.9999999999999982,7.999999999999999,2.999999999999999
330,154.39,30.5,17.5,24.5,-1.12,2.32,2016-06-14 00:00:00,1.0,1.0,0.0,6.0,7.0,6.000000000000001,-17.0
331,154.39,30.5,17.5,24.5,-1.12,2.32,2016-06-14 12:00:00,1.0,0.0,0.0,6.0,7.0,6.000000000000001,-17.0
332,612.65,29.9,18.3,22.1,-0.74,1.94,2016-06-15 00:00:00,1.0,0.0,0.0,2.6000000000000014,3.8000000000000007,7.0,-20.0
333,612.65,29.9,18.3,22.1,-0.74,1.94,2016-06-15 12:00:00,0.0,0.0,0.0,2.6000000000000014,3.8000000000000007,7.0,-20.0
334,460.65,29.6,19.0,23.9,-2.43,1.18,2016-06-16 00:00:00,1.0,0.0,0.0,3.8000000000000007,4.900000000000002,8.0,-17.6
335,460.65,29.6,19.0,23.9,-2.43,1.18,2016-06-16 12:00:00,1.0,0.0,0.0,3.8000000000000007,4.900000000000002,8.0,-17.6
336,122.69,34.8,17.5,25.5,-1.27,1.82,2016-06-17 00:00:00,1.0,0.0,0.0,1.4000000000000021,8.0,2.6999999999999993,2.5
337,122.69,34.8,17.5,25.5,-1.27,1.82,2016-06-17 12:00:00,0.0,0.0,0.0,1.4000000000000021,8.0,2.6999999999999993,2.5
338,561.69,30.8,18.6,22.5,-1.87,1.81,2016-06-18 00:00:00,,,,5.0,3.8999999999999986,5.999999999999999,5.000000000000001
339,561.69,30.8,18.6,22.5,-1.87,1.81,2016-06-18 12:00:00,,,,5.0,3.8999999999999986,5.999999999999999,5.000000000000001
340,4.87,17.3,19.3,23.3,0.79,0.75,2016-06-19 00:00:00,,,,8.0,4.0,21.0,-22.6
341,4.87,17.3,19.3,23.3,0.79,0.75,2016-06-19 12:00:00,,,,8.0,4.0,21.0,-22.6
342,85.68,23.5,11.9,23.9,-0.34,7.09,2016-06-20 00:00:00,,,,5.0,12.000000000000002,7.0,-20.6
343,85.68,23.5,11.9,23.9,-0.34,7.09,2016-06-20 12:00:00,,,,5.0,12.000000000000002,7.0,-20.6
344,175.94,17.7,16.9,23.9,-1.67,3.38,2016-06-21 00:00:00,,,,7.0,7.0,17.0,0.40000000000000036
345,175.94,17.7,16.9,23.9,-1.67,3.38,2016-06-21 12:00:00,,,,7.0,7.0,17.0,0.40000000000000036
346,103.86,18.4,19.4,24.1,-1.25,1.04,2016-06-22 00:00:00,,,,5.0,4.699999999999999,19.0,3.5999999999999996
347,103.86,18.4,19.4,24.1,-1.25,1.04,2016-06-22 12:00:00,,,,5.0,4.699999999999999,19.0,3.5999999999999996
348,0.0,29.5,17.1,24.1,0.1,2.95,2016-06-23 00:00:00,,,,6.0,6.999999999999998,5.999999999999999,-16.2
349,0.0,29.5,17.1,24.1,0.1,2.95,2016-06-23 12:00:00,,,,6.0,6.999999999999998,5.999999999999999,-16.2
350,21.89,32.8,17.3,23.3,0.89,2.78,2016-06-24 00:00:00,,,,7.0,6.000000000000002,3.0999999999999996,4.999999999999999
351,21.89,32.8,17.3,23.3,0.89,2.78,2016-06-24 12:00:00,,,,7.0,6.000000000000002,3.0999999999999996,4.999999999999999
352,376.29,38.3,20.6,23.9,-2.05,-0.08,2016-06-25 00:00:00,,,,3.5,3.3000000000000007,0.29999999999999893,1.0999999999999996
353,376.29,38.3,20.6,23.9,-2.05,-0.08,2016-06-25 12:00:00,,,,3.5,3.3000000000000007,0.29999999999999893,1.0999999999999996
354,82.62,32.8,19.8,23.5,-1.14,0.7,2016-06-26 00:00:00,,,,4.199999999999999,3.6999999999999993,4.999999999999999,1.2000000000000002
355,82.62,32.8,19.8,23.5,-1.14,0.7,2016-06-26 12:00:00,,,,4.199999999999999,3.6999999999999993,4.999999999999999,1.2000000000000002
356,183.79,35.2,19.5,25.5,-1.65,0.18,2016-06-27 00:00:00,,,,4.300000000000001,6.000000000000002,3.9000000000000004,2.1999999999999993
357,183.79,35.2,19.5,25.5,-1.65,0.18,2016-06-27 12:00:00,,,,4.300000000000001,6.000000000000002,3.9000000000000004,2.1999999999999993
358,66.87,33.3,18.3,24.3,-0.77,1.62,2016-06-28 00:00:00,,,,4.0,6.0,3.999999999999999,3.1000000000000005
359,66.87,33.3,18.3,24.3,-0.77,1.62,2016-06-28 12:00:00,,,,4.0,6.0,3.999999999999999,3.1000000000000005
360,0.0,32.2,15.1,25.1,3.73,4.04,2016-06-29 00:00:00,,,,8.0,10.000000000000002,2.5,0.5
361,0.0,32.2,15.1,25.1,3.73,4.04,2016-06-29 12:00:00,,,,8.0,10.000000000000002,2.5,0.5
362,77.24,32.5,14.1,27.1,-0.46,3.89,2016-06-30 00:00:00,,,,6.0,13.0,2.8,1.0
363,77.24,32.5,14.1,27.1,-0.46,3.89,2016-06-30 12:00:00,,,,6.0,13.0,2.8,1.0
364,168.78,22.3,15.9,25.9,-1.58,3.3,2016-07-01 00:00:00,0.0,0.0,0.0,4.699999999999999,9.999999999999998,13.0,2.5999999999999996
365,168.78,22.3,15.9,25.9,-1.58,3.3,2016-07-01 12:00:00,1.0,0.0,0.0,4.699999999999999,9.999999999999998,13.0,2.5999999999999996
366,179.9,33.5,19.5,24.1,-1.12,0.95,2016-07-02 00:00:00,0.0,0.0,0.0,6.0,4.6,4.000000000000001,2.8000000000000007
367,179.9,33.5,19.5,24.1,-1.12,0.95,2016-07-02 12:00:00,0.0,0.0,0.0,6.0,4.6,4.000000000000001,2.8000000000000007
368,0.0,11.3,16.5,23.5,1.67,3.39,2016-07-03 00:00:00,0.0,0.0,0.0,9.0,7.0,-3.1999999999999993,-25.4
369,0.0,11.3,16.5,23.5,1.67,3.39,2016-07-03 12:00:00,0.0,0.0,0.0,9.0,7.0,-3.1999999999999993,-25.4
370,1.92,18.5,17.5,22.5,2.45,2.92,2016-07-04 00:00:00,0.0,0.0,0.0,8.0,5.0,17.0,-48.0
371,1.92,18.5,17.5,22.5,2.45,2.92,2016-07-04 12:00:00,0.0,0.0,0.0,8.0,5.0,17.0,-48.0
372,0.0,16.3,15.5,23.5,2.35,4.26,2016-07-05 00:00:00,0.0,0.0,0.0,7.0,8.0,18.0,-44.400000000000006
